replicate_id,bigvgan_base_24khz_100band,bigvgan_v2_24khz_100band_256x,bridgevoc,comvo_base,comvo_large,flow2gan,freev,griffin_lim,hifigan_universal_v1,periodwave_24k,periodwave_turbo,rfwave_libritts_24k,rndvoc,vocos_mel_24khz,wavefm
180,70.63890838623047,72.27265930175781,74.5501480102539,72.31349182128906,69.6171646118164,75.18428039550781,64.61799621582031,79.1864242553711,65.33427429199219,65.02303314208984,72.36660766601562,63.52527618408203,76.04533386230469,74.40834045410156,65.90753173828125
181,70.8072509765625,72.43089294433594,74.67045593261719,72.37442016601562,69.69355773925781,75.3424072265625,64.75627136230469,79.224365234375,65.5123291015625,65.08015441894531,72.54076385498047,63.59762573242188,76.15509033203125,74.5660400390625,65.89403533935547
182,70.93893432617188,72.4824447631836,74.71863555908203,72.59127044677734,69.8268051147461,75.45088195800781,64.98576354980469,79.30370330810547,65.7357406616211,65.18192291259766,72.62113952636719,63.66521835327149,76.20640563964844,74.75581359863281,66.06219482421875
183,70.97655487060547,72.49725341796875,74.7496337890625,72.5682601928711,69.79289245605469,75.49993896484375,64.90507507324219,79.32595825195312,65.65144348144531,65.19678497314453,72.67900085449219,63.73481369018555,76.2386474609375,74.74658203125,65.9411392211914
184,70.75560760498047,72.29553985595703,74.56748962402344,72.27122497558594,69.62059783935547,75.2436752319336,64.46528625488281,79.12763214111328,65.40780639648438,64.9854736328125,72.43536376953125,63.4343147277832,76.05708312988281,74.49755096435547,65.84541320800781
185,70.6539535522461,72.45021057128906,74.70891571044922,72.35855865478516,69.69049072265625,75.34809112548828,64.6058578491211,79.34074401855469,65.1872787475586,64.99349212646484,72.49424743652344,63.47818756103516,76.20852661132812,74.42835998535156,65.96420288085938
186,70.91481018066406,72.4833984375,74.72930908203125,72.48955535888672,69.75172424316406,75.44974517822266,64.61124420166016,79.31114959716797,65.5201644897461,65.15365600585938,72.64771270751953,63.80641555786133,76.20801544189453,74.66027069091797,65.98404693603516
187,70.77188873291016,72.33573913574219,74.5882339477539,72.34380340576172,69.71918487548828,75.21632385253906,64.77261352539062,79.31620788574219,65.43861389160156,65.0377197265625,72.41654205322266,63.53581237792969,76.13707733154297,74.55194854736328,65.89763641357422
188,70.92696380615234,72.4683609008789,74.68529510498047,72.63957214355469,69.85311889648438,75.37203979492188,65.47843933105469,79.41065979003906,65.68328094482422,65.12630462646484,72.5411376953125,63.24959945678711,76.12152099609375,74.79145050048828,66.12223052978516
189,71.05213165283203,72.53338623046875,74.78630828857422,72.67974853515625,69.89893341064453,75.50689697265625,65.36005401611328,79.410400390625,65.81192016601562,65.2973861694336,72.7123031616211,63.59590911865234,76.26895141601562,74.84068298339844,66.1583023071289
190,70.95492553710938,72.47137451171875,74.71118927001953,72.57371520996094,69.80404663085938,75.44068145751953,65.45635223388672,79.4021224975586,65.69103240966797,65.20439910888672,72.61357879638672,63.60858154296875,76.17993927001953,74.7621078491211,66.1568603515625
191,70.86463165283203,72.49961853027344,74.7608413696289,72.43513488769531,69.75977325439453,75.4681396484375,64.46800231933594,79.35651397705078,65.2884521484375,65.17011260986328,72.65208435058594,63.65056610107422,76.2917709350586,74.59426879882812,66.09854125976562
192,70.83403015136719,72.4111099243164,74.63326263427734,72.3992691040039,69.69318389892578,75.33379364013672,64.67758178710938,79.34735870361328,65.46124267578125,65.1163330078125,72.51002502441406,63.49476623535156,76.12345886230469,74.65908813476562,66.09371948242188
193,70.76874542236328,72.5107421875,74.76226806640625,72.54100799560547,69.79685974121094,75.40257263183594,64.80227661132812,79.36711120605469,65.46792602539062,65.10101318359375,72.59461212158203,63.51559829711914,76.24699401855469,74.63140106201172,66.0239486694336
194,70.70072937011719,72.35282135009766,74.66636657714844,72.36875915527344,69.70550537109375,75.25043487548828,64.43321228027344,79.302490234375,65.27005004882812,65.04405975341797,72.44304656982422,63.6390266418457,76.16612243652344,74.39203643798828,65.9943618774414
195,70.64288330078125,72.36538696289062,74.50813293457031,72.34019470214844,69.62928009033203,75.2225341796875,65.13994598388672,79.19445037841797,65.33006286621094,64.97315979003906,72.36193084716797,63.31363296508789,76.06371307373047,74.4906005859375,65.93977355957031
196,70.83788299560547,72.42401123046875,74.65483093261719,72.57320404052734,69.83654022216797,75.3105697631836,65.35271453857422,79.30192565917969,65.7182846069336,65.15006256103516,72.54688262939453,63.47848510742188,76.1137466430664,74.65914916992188,65.90167236328125
197,70.6095199584961,72.32342529296875,74.56112670898438,72.4070053100586,69.65829467773438,75.21792602539062,65.07811737060547,79.23719787597656,65.344970703125,64.97191619873047,72.37228393554688,63.35645294189453,76.02618408203125,74.4918212890625,66.02207946777344
198,70.91083526611328,72.44010925292969,74.72666931152344,72.57967376708984,69.8475570678711,75.35772705078125,65.26634979248047,79.35420989990234,65.79585266113281,65.2024154663086,72.52613067626953,63.53346633911133,76.23020935058594,74.73175048828125,65.99503326416016
199,70.69707489013672,72.260009765625,74.55994415283203,72.26986694335938,69.65412139892578,75.15589141845703,64.63951110839844,79.19874572753906,65.54016876220703,65.00865936279297,72.34828186035156,63.37183380126953,76.0659408569336,74.49253845214844,65.7577896118164
200,70.75828552246094,72.37144470214844,74.58687591552734,72.41845703125,69.71111297607422,75.30082702636719,64.95751190185547,79.22190856933594,65.48067474365234,65.03752136230469,72.49508666992188,63.45176315307617,76.0694351196289,74.57183837890625,65.96636199951172
201,70.73766326904297,72.34135437011719,74.62874603271484,72.48072814941406,69.75580596923828,75.2386245727539,64.7537841796875,79.2930679321289,65.468994140625,65.02489471435547,72.39468383789062,63.54058074951172,76.16279602050781,74.55937957763672,65.9295425415039
202,70.8053207397461,72.42473602294922,74.771484375,72.53852844238281,69.83016204833984,75.34393310546875,64.91236877441406,79.47440338134766,65.46331787109375,65.1601333618164,72.48961639404297,63.58218765258789,76.3079605102539,74.59971618652344,66.03838348388672
203,70.83350372314453,72.48039245605469,74.76788330078125,72.50640869140625,69.80386352539062,75.38473510742188,64.58586120605469,79.48290252685547,65.38386535644531,65.17180633544922,72.55764770507812,63.672813415527344,76.3113021850586,74.65985107421875,66.07984924316406
204,70.83690643310547,72.46372985839844,74.7453842163086,72.32847595214844,69.62581634521484,75.44868469238281,64.18438720703125,79.34867858886719,65.18042755126953,65.08207702636719,72.60301208496094,63.69554901123047,76.26043701171875,74.50047302246094,66.11970520019531
205,70.8668212890625,72.40019989013672,74.62576293945312,72.43086242675781,69.7223129272461,75.34021759033203,64.83960723876953,79.2149429321289,65.49332427978516,65.12117767333984,72.53622436523438,63.45806884765625,76.08155822753906,74.63985443115234,66.02296447753906
206,70.7894058227539,72.43787384033203,74.70427703857422,72.46526336669922,69.74041748046875,75.35099029541016,64.7457504272461,79.29924011230469,65.49164581298828,65.07850646972656,72.56008911132812,63.49581146240234,76.15680694580078,74.56832122802734,65.88610076904297
207,71.0640869140625,72.57758331298828,74.82386016845703,72.55994415283203,69.87616729736328,75.58975982666016,64.75079345703125,79.38875579833984,65.65055847167969,65.27025604248047,72.78577423095703,63.86662292480469,76.3031005859375,74.76982116699219,66.09005737304688
208,70.89189910888672,72.41913604736328,74.64457702636719,72.57074737548828,69.82383728027344,75.39813232421875,65.61184692382812,79.2491455078125,65.70943450927734,65.1375503540039,72.53998565673828,63.3244514465332,76.06334686279297,74.75318145751953,66.07219696044922
209,70.84996795654297,72.43663787841797,74.67394256591797,72.50262451171875,69.76602935791016,75.38339233398438,65.26864624023438,79.31255340576172,65.53800201416016,65.12263488769531,72.56902313232422,63.565765380859375,76.166748046875,74.68611145019531,66.00353240966797
210,70.86752319335938,72.47081756591797,74.6839599609375,72.45010375976562,69.72541809082031,75.3951187133789,65.2945785522461,79.35681915283203,65.59864044189453,65.11788940429688,72.59529113769531,63.64626693725586,76.1650161743164,74.6220932006836,66.04368591308594
211,70.7619400024414,72.32006072998047,74.62688446044922,72.22773742675781,69.56241607666016,75.3360824584961,64.19784545898438,79.12599182128906,65.16558074951172,65.0069808959961,72.49781799316406,63.64413070678711,76.13880157470703,74.37750244140625,65.86387634277344
212,70.91271209716797,72.42987823486328,74.72020721435547,72.5857925415039,69.84728240966797,75.3078842163086,64.78002166748047,79.45094299316406,65.7197036743164,65.19622039794922,72.481689453125,63.53533172607422,76.2501449584961,74.71464538574219,66.08619689941406
213,71.00881958007812,72.61398315429688,74.83748626708984,72.64907836914062,69.89663696289062,75.61448669433594,65.0622329711914,79.46993255615234,65.68291473388672,65.31299591064453,72.76040649414062,63.755672454833984,76.27796173095703,74.77880859375,66.16358184814453
214,70.77700805664062,72.36539459228516,74.60664367675781,72.46824645996094,69.67327117919922,75.2647705078125,65.25165557861328,79.24334716796875,65.5953598022461,65.10235595703125,72.38963317871094,63.24739837646485,76.09446716308594,74.63578796386719,66.01644134521484
215,70.9378662109375,72.45210266113281,74.71931457519531,72.5389175415039,69.79039764404297,75.43601989746094,65.09182739257812,79.37112426757812,65.57263946533203,65.20222473144531,72.6274185180664,63.66042709350586,76.20516967773438,74.73851013183594,66.0411605834961
216,71.02899932861328,72.5419692993164,74.78495025634766,72.62235260009766,69.90994262695312,75.55945587158203,65.31419372558594,79.44371032714844,65.73584747314453,65.2828598022461,72.73709869384766,63.65060806274414,76.24205017089844,74.78515625,66.1857681274414
217,70.94144439697266,72.53208923339844,74.76509857177734,72.48251342773438,69.77011108398438,75.50910186767578,64.4161376953125,79.39380645751953,65.48310852050781,65.1589126586914,72.65584564208984,63.72340774536133,76.25796508789062,74.62667846679688,66.1595230102539
218,70.99036407470703,72.54313659667969,74.76373291015625,72.57508850097656,69.82194519042969,75.5365219116211,65.16230010986328,79.33892059326172,65.6773681640625,65.21897888183594,72.71546173095703,63.63025665283203,76.2060546875,74.71122741699219,66.02328491210938
219,70.83718872070312,72.4728012084961,74.7293472290039,72.4224853515625,69.81812286376953,75.4260482788086,64.9126205444336,79.29431915283203,65.5324478149414,65.13778686523438,72.68160247802734,63.66781997680664,76.21400451660156,74.5978775024414,66.00331115722656
220,71.07210540771484,72.61473846435547,74.80110931396484,72.72516632080078,69.97917175292969,75.57060241699219,65.67749786376953,79.5340805053711,65.92595672607422,65.31724548339844,72.75199890136719,63.492820739746094,76.23566436767578,74.90912628173828,66.2328109741211
221,70.81719970703125,72.48432922363281,74.72510528564453,72.46769714355469,69.75534057617188,75.34712219238281,64.7955322265625,79.37261962890625,65.48085021972656,65.1266860961914,72.5556640625,63.51602935791016,76.21883392333984,74.6242446899414,66.07878112792969
222,70.39079284667969,71.98125457763672,74.30767059326172,72.20423889160156,69.52937316894531,74.90139770507812,64.49754333496094,79.1272964477539,65.08979034423828,64.79638671875,72.10912322998047,63.59796142578125,75.96125793457031,73.98771667480469,65.67571258544922
223,70.66606140136719,72.29684448242188,74.55292510986328,72.30474090576172,69.56658935546875,75.18666076660156,64.6456069946289,79.18978881835938,65.37602996826172,64.97895812988281,72.33792877197266,63.38694763183594,76.0277328491211,74.4885025024414,65.91241455078125
224,70.92637634277344,72.48133087158203,74.78591918945312,72.42090606689453,69.75236511230469,75.4671630859375,64.32269287109375,79.35638427734375,65.32280731201172,65.143798828125,72.65872955322266,63.92457580566406,76.33606719970703,74.5106430053711,66.00855255126953
225,70.6176528930664,72.35673522949219,74.6389389038086,72.44589233398438,69.6905746459961,75.21769714355469,65.00138092041016,79.2821273803711,65.31364440917969,64.94842529296875,72.39229583740234,63.3779525756836,76.12294006347656,74.43505859375,65.95006561279297
226,70.75957489013672,72.35004425048828,74.58283996582031,72.45740509033203,69.73389434814453,75.2606430053711,65.16983032226562,79.2693099975586,65.58170318603516,65.03506469726562,72.48316192626953,63.55076217651367,76.0244369506836,74.55640411376953,65.91191864013672
227,70.78006744384766,72.35369110107422,74.59593200683594,72.29660034179688,69.57098388671875,75.30458068847656,64.44198608398438,79.1935806274414,65.30728912353516,64.9671630859375,72.45875549316406,63.612606048583984,76.07173919677734,74.44818878173828,65.93403625488281
228,70.9884033203125,72.51912689208984,74.7301254272461,72.658203125,69.89141082763672,75.41045379638672,65.49713897705078,79.45263671875,65.72563171386719,65.19715881347656,72.57955169677734,63.29728317260742,76.20263671875,74.80853271484375,66.16366577148438
229,70.85033416748047,72.31835174560547,74.59857177734375,72.3603515625,69.68311309814453,75.23785400390625,64.61592102050781,79.14363861083984,65.48058319091797,65.08395385742188,72.4272232055664,63.5640983581543,76.09793853759766,74.53522491455078,65.8640365600586
230,70.97855377197266,72.50956726074219,74.75183868408203,72.54598999023438,69.83346557617188,75.48767852783203,64.92463684082031,79.37007141113281,65.6173324584961,65.12777709960938,72.64761352539062,63.71651458740234,76.26043701171875,74.77362060546875,66.09917449951172
231,70.98774719238281,72.51840209960938,74.78288269042969,72.56871795654297,69.8393783569336,75.50602722167969,65.04702758789062,79.39088439941406,65.63716888427734,65.20541381835938,72.68048858642578,63.73487854003906,76.21627044677734,74.73047637939453,66.1580581665039
232,70.6951675415039,72.30172729492188,74.65126037597656,72.42648315429688,69.70198822021484,75.25009155273438,64.80972290039062,79.2391586303711,65.36678314208984,65.05181121826172,72.4118423461914,63.55900955200195,76.17243957519531,74.4463119506836,65.87818145751953
233,70.99999237060547,72.50756072998047,74.74726104736328,72.69503021240234,69.93379974365234,75.46851348876953,65.4963607788086,79.44698333740234,65.80652618408203,65.23241424560547,72.63909149169922,63.43031692504883,76.1949234008789,74.88439178466797,66.35240173339844
234,70.68787384033203,72.34369659423828,74.66106414794922,72.38208770751953,69.68609619140625,75.25200653076172,64.63133239746094,79.2659683227539,65.35990142822266,64.98515319824219,72.42029571533203,63.53249740600586,76.18406677246094,74.42843627929688,66.02203369140625
235,70.77398681640625,72.32070922851562,74.59333801269531,72.3869400024414,69.66425323486328,75.2153091430664,64.43244171142578,79.14982604980469,65.39456939697266,64.9979476928711,72.38529968261719,63.561309814453125,76.13186645507812,74.5495834350586,66.03919982910156
236,70.93502807617188,72.48633575439453,74.69465637207031,72.61124420166016,69.86776733398438,75.36740112304688,65.21905517578125,79.4273681640625,65.72454071044922,65.20496368408203,72.56333923339844,63.48769760131836,76.16600036621094,74.76123809814453,66.08293151855469
237,70.87686920166016,72.48892211914062,74.73682403564453,72.47929382324219,69.78089141845703,75.44940948486328,64.43472290039062,79.41146087646484,65.34062194824219,65.11788940429688,72.65571594238281,63.7271614074707,76.26759338378906,74.62008666992188,66.0882568359375
238,70.88939666748047,72.5160903930664,74.75845336914062,72.50344848632812,69.81877899169922,75.44558715820312,65.10200500488281,79.3930892944336,65.64207458496094,65.23593139648438,72.623779296875,63.71684646606445,76.23236083984375,74.70015716552734,65.96247100830078
239,70.93254089355469,72.4271011352539,74.68134307861328,72.48776245117188,69.78804779052734,75.40248107910156,64.98370361328125,79.3004379272461,65.56764221191406,65.17284393310547,72.61575317382812,63.56385040283203,76.1243667602539,74.60932922363281,66.02872467041016
240,70.91133880615234,72.4920883178711,74.73672485351562,72.50765228271484,69.77074432373047,75.39823913574219,64.46195220947266,79.42312622070312,65.45545196533203,65.1466293334961,72.58631896972656,63.59944915771485,76.22276306152344,74.60671997070312,66.1038818359375
241,70.9413833618164,72.51823425292969,74.76979064941406,72.48702239990234,69.75553894042969,75.43504333496094,64.42399597167969,79.36186981201172,65.54154968261719,65.2197494506836,72.68211364746094,63.76910400390625,76.27833557128906,74.59266662597656,66.05157470703125
242,70.96146392822266,72.5291519165039,74.72113800048828,72.62953186035156,69.890869140625,75.41153717041016,65.19223022460938,79.44139099121094,65.72012329101562,65.19293975830078,72.61150360107422,63.4148063659668,76.23165893554688,74.7623291015625,66.21282958984375
243,70.89619445800781,72.46003723144531,74.70935821533203,72.50701141357422,69.73065948486328,75.42680358886719,64.91184997558594,79.26761627197266,65.53336334228516,65.08448028564453,72.61244201660156,63.50577926635742,76.14164733886719,74.55677795410156,66.18428802490234
244,71.06938171386719,72.57583618164062,74.79234313964844,72.64642333984375,69.8946762084961,75.54041290283203,65.42301940917969,79.4325942993164,65.7627182006836,65.28929138183594,72.7134780883789,63.64986038208008,76.21904754638672,74.79032897949219,66.1791763305664
245,70.87572479248047,72.42559814453125,74.70587158203125,72.49857330322266,69.72207641601562,75.4049301147461,65.1894760131836,79.35782623291016,65.50254821777344,65.15904235839844,72.606689453125,63.766231536865234,76.19084167480469,74.64157104492188,66.0564193725586
246,70.75970458984375,72.3907241821289,74.5850601196289,72.41947937011719,69.6952133178711,75.26058197021484,64.78627014160156,79.20989990234375,65.51419830322266,65.06339263916016,72.49718475341797,63.47891616821289,76.07341766357422,74.54411315917969,65.97806549072266
247,70.9677963256836,72.52620697021484,74.75079345703125,72.58665466308594,69.85774230957031,75.502197265625,65.04562377929688,79.43075561523438,65.52994537353516,65.22803497314453,72.68634796142578,63.73484802246094,76.23017120361328,74.77418518066406,66.24529266357422
248,70.44564056396484,71.99864959716797,74.33556365966797,72.11917877197266,69.47576904296875,74.91442108154297,64.33450317382812,79.04341888427734,65.12593841552734,64.79585266113281,72.09968566894531,63.394187927246094,75.91110229492188,74.07620239257812,65.62676239013672
249,70.8939437866211,72.49060821533203,74.723876953125,72.46062469482422,69.75436401367188,75.45259094238281,64.90419006347656,79.32230377197266,65.55357360839844,65.1542739868164,72.63098907470703,63.7197265625,76.19104766845703,74.61934661865234,65.96626281738281
250,70.97677612304688,72.52344512939453,74.73992156982422,72.6092300415039,69.83555603027344,75.42220306396484,65.09516143798828,79.39031219482422,65.73313903808594,65.17619323730469,72.57559204101562,63.48289489746094,76.23479461669922,74.77519226074219,66.11052703857422
251,70.78649139404297,72.34480285644531,74.60344696044922,72.4943618774414,69.74187469482422,75.24771881103516,64.88935852050781,79.30358123779297,65.47303771972656,65.05352020263672,72.38749694824219,63.52151107788086,76.10435485839844,74.56331634521484,66.02420806884766
252,70.87145233154297,72.46082305908203,74.71466827392578,72.58594512939453,69.80525207519531,75.39425659179688,64.95820617675781,79.36270904541016,65.5376205444336,65.12273406982422,72.61210632324219,63.62217330932617,76.18340301513672,74.71305084228516,65.94615173339844
253,71.00198364257812,72.52857208251953,74.7731704711914,72.75126647949219,69.95341491699219,75.4552993774414,65.43144226074219,79.50590515136719,65.69334411621094,65.23485565185547,72.61775970458984,63.46309661865234,76.28473663330078,74.8670883178711,66.18831634521484
254,70.71183776855469,72.38500213623047,74.62490844726562,72.47708892822266,69.72071075439453,75.30902862548828,64.87129211425781,79.24198150634766,65.55170440673828,65.07676696777344,72.52401733398438,63.50319290161133,76.0945816040039,74.53719329833984,65.85881805419922
255,70.83284759521484,72.26541137695312,74.61334228515625,72.52873992919922,69.74730682373047,75.17665100097656,65.24402618408203,79.41500091552734,65.59793853759766,65.15435791015625,72.33872985839844,63.5420036315918,76.11265563964844,74.67154693603516,66.04646301269531
256,71.09896850585938,72.63304138183594,74.86986541748047,72.72744750976562,69.96028900146484,75.60261535644531,65.18335723876953,79.59732055664062,65.72456359863281,65.2851791381836,72.77774810791016,63.66118240356445,76.32865142822266,74.90681457519531,66.36302185058594
257,70.6230697631836,72.35848999023438,74.62965393066406,72.34439849853516,69.66543579101562,75.25726318359375,64.91860961914062,79.15946197509766,65.46424102783203,64.90705871582031,72.45050048828125,63.49551010131836,76.08074951171875,74.36224365234375,65.88544464111328
258,70.9186019897461,72.4406509399414,74.72189331054688,72.55656433105469,69.82396697998047,75.32218170166016,65.11199951171875,79.41046905517578,65.7112808227539,65.22283935546875,72.52891540527344,63.56815719604492,76.19145202636719,74.67867279052734,66.18506622314453
259,70.58934020996094,72.24939727783203,74.5904769897461,72.2068862915039,69.55567932128906,75.17678833007812,64.488037109375,79.15394592285156,65.09700012207031,64.8977279663086,72.37265014648438,63.648704528808594,76.11278533935547,74.1748046875,65.78665924072266
260,70.99915313720703,72.57137298583984,74.82630920410156,72.76889038085938,69.94644927978516,75.51747131347656,65.40862274169922,79.52423858642578,65.78816986083984,65.28990936279297,72.66304779052734,63.70164489746094,76.32659912109375,74.84944915771484,66.15912628173828
261,70.92343139648438,72.38003540039062,74.68890380859375,72.43257141113281,69.7745590209961,75.27471160888672,64.49688720703125,79.36962890625,65.45184326171875,65.14557647705078,72.42366027832031,63.57508850097656,76.26698303222656,74.69991302490234,66.18583679199219
262,70.88046264648438,72.49153900146484,74.82040405273438,72.4951400756836,69.74818420410156,75.43865966796875,64.20773315429688,79.37445068359375,65.13841247558594,65.21068572998047,72.67388153076172,63.9837646484375,76.35710144042969,74.3946304321289,66.03089141845703
263,70.66490936279297,72.16990661621094,74.52891540527344,72.28352355957031,69.59711456298828,75.10688018798828,64.07020568847656,79.28707122802734,65.26395416259766,65.04200744628906,72.28881072998047,63.6627311706543,76.12474822998047,74.23487854003906,65.77657318115234
264,70.74324035644531,72.2873764038086,74.6066665649414,72.32328796386719,69.64801025390625,75.2236557006836,64.49911499023438,79.23657989501953,65.34891510009766,65.0392074584961,72.40664672851562,63.69489669799805,76.10127258300781,74.45155334472656,65.93755340576172
265,70.81283569335938,72.38936614990234,74.62437438964844,72.50299072265625,69.78047180175781,75.27422332763672,65.1070327758789,79.36607360839844,65.61939239501953,65.14517974853516,72.456298828125,63.371681213378906,76.11666870117188,74.66570281982422,65.89312744140625
266,70.90809631347656,72.37802124023438,74.6365737915039,72.40013885498047,69.764892578125,75.34286499023438,64.82260131835938,79.26116943359375,65.61788177490234,65.14909362792969,72.49833679199219,63.405399322509766,76.11713409423828,74.67579650878906,66.01130676269531
267,70.6640396118164,72.24015808105469,74.54087829589844,72.32720947265625,69.62358093261719,75.158203125,65.10104370117188,79.16381072998047,65.45213317871094,64.99411010742188,72.35780334472656,63.477638244628906,76.02582550048828,74.41141510009766,65.93714141845703
268,70.72591400146484,72.32809448242188,74.61235046386719,72.46881866455078,69.73822784423828,75.20149230957031,65.326904296875,79.3866958618164,65.53286743164062,65.09469604492188,72.35721588134766,63.25880813598633,76.14685821533203,74.6381607055664,66.02142333984375
269,71.00447845458984,72.5381851196289,74.74546813964844,72.66049194335938,69.91535949707031,75.51368713378906,65.3935546875,79.39401245117188,65.68448638916016,65.22814178466797,72.69770050048828,63.69697952270508,76.21192169189453,74.82721710205078,66.09215545654297
270,70.56462097167969,72.18276977539062,74.53397369384766,72.29773712158203,69.58750915527344,75.14442443847656,64.48696899414062,79.15550231933594,65.25906372070312,64.95973205566406,72.30204010009766,63.66254806518555,76.07440948486328,74.22824096679688,65.75138092041016
271,71.03211212158203,72.6025161743164,74.8385238647461,72.57062530517578,69.84776306152344,75.56399536132812,64.99980163574219,79.53734588623047,65.59197235107422,65.246826171875,72.73873901367188,63.73282623291016,76.35039520263672,74.78492736816406,66.2476806640625
272,71.09552001953125,72.61168670654297,74.86783599853516,72.66149139404297,69.93523406982422,75.56364440917969,65.125732421875,79.521728515625,65.75543975830078,65.31715393066406,72.73445129394531,63.68023300170898,76.30847930908203,74.8531494140625,66.24028015136719
273,70.85256958007812,72.41366577148438,74.6241226196289,72.51472473144531,69.71621704101562,75.34783935546875,65.23973083496094,79.23686981201172,65.61177062988281,65.09573364257812,72.50476837158203,63.49208068847656,76.0938720703125,74.64415740966797,66.0247573852539
274,70.79825592041016,72.42021179199219,74.66839599609375,72.44208526611328,69.76180267333984,75.30174255371094,64.74800109863281,79.33082580566406,65.4745101928711,65.04940032958984,72.48065185546875,63.62793350219727,76.1511001586914,74.55674743652344,66.0233383178711
275,70.6558609008789,72.28866577148438,74.61973571777344,72.30394744873047,69.5694808959961,75.26151275634766,64.32328796386719,79.13582611083984,65.30916595458984,65.01375579833984,72.4744873046875,63.73930358886719,76.12460327148438,74.2187271118164,65.71724700927734
276,70.59789276123047,72.31493377685547,74.61991119384766,72.34587097167969,69.62953186035156,75.24462127685547,63.98692321777344,79.27767181396484,64.99874114990234,64.91504669189453,72.42610168457031,63.60921478271485,76.16128540039062,74.25897979736328,65.91912078857422
277,70.87618255615234,72.43486022949219,74.64530181884766,72.56977844238281,69.82081604003906,75.38753509521484,65.34856414794922,79.24340057373047,65.66722106933594,65.12857818603516,72.5704574584961,63.468875885009766,76.08517456054688,74.646728515625,66.03244018554688
278,70.7221908569336,72.43175506591797,74.7145767211914,72.26846313476562,69.62921142578125,75.42373657226562,64.17929077148438,79.2623291015625,65.11946105957031,65.0157241821289,72.59577941894531,63.6753044128418,76.22113037109375,74.40811157226562,65.87643432617188
279,71.01097869873047,72.66024017333984,74.92320251464844,72.57489013671875,69.8857421875,75.64729309082031,64.74870300292969,79.4280776977539,65.46649932861328,65.22685241699219,72.81975555419922,63.82953643798828,76.43128967285156,74.78504180908203,66.21785736083984
280,70.75748443603516,72.44656372070312,74.7154769897461,72.44818115234375,69.71370697021484,75.32289123535156,64.38909912109375,79.33628845214844,65.2801513671875,65.03233337402344,72.51422882080078,63.54131317138672,76.19190979003906,74.52022552490234,66.09095001220703
281,70.8477554321289,72.52659606933594,74.8178939819336,72.49639129638672,69.7732162475586,75.49131774902344,64.35240936279297,79.33036804199219,65.46403503417969,65.111328125,72.68107604980469,63.8052864074707,76.33354187011719,74.4749984741211,66.02928924560547
282,70.87895202636719,72.38475036621094,74.63553619384766,72.41259765625,69.70738983154297,75.31442260742188,64.25291442871094,79.23041534423828,65.5108871459961,65.08867645263672,72.53727722167969,63.7103385925293,76.12229919433594,74.57221221923828,65.9080581665039
283,70.74735260009766,72.31449127197266,74.54515075683594,72.40409851074219,69.67079162597656,75.24324035644531,64.97694396972656,79.2010269165039,65.42317962646484,65.05033874511719,72.41001892089844,63.330169677734375,75.99044799804688,74.52741241455078,65.93986511230469
284,70.65392303466797,72.34960174560547,74.54896545410156,72.4312515258789,69.69926452636719,75.21619415283203,65.5047836303711,79.2105712890625,65.46537017822266,64.9755859375,72.39280700683594,63.30356597900391,76.06600189208984,74.60884857177734,66.0335922241211
285,71.0198745727539,72.49581909179688,74.73811340332031,72.67796325683594,69.8836669921875,75.37625885009766,65.52359771728516,79.4168472290039,65.90692901611328,65.21514892578125,72.54412841796875,63.39170837402344,76.20907592773438,74.8715591430664,66.14888763427734
286,70.78999328613281,72.34922790527344,74.6845703125,72.35108184814453,69.70367431640625,75.2885513305664,64.32740783691406,79.21765899658203,65.46746826171875,65.09951782226562,72.49967193603516,63.81122589111328,76.21749114990234,74.4164810180664,65.8646240234375
287,70.71025848388672,72.28289794921875,74.54113006591797,72.35128021240234,69.6053237915039,75.13546752929688,64.9800033569336,79.20121002197266,65.37991333007812,65.00709533691406,72.28909301757812,63.33224105834961,76.03480529785156,74.49346160888672,66.02047729492188
288,70.7890853881836,72.34339141845703,74.6095199584961,72.47789001464844,69.775390625,75.2421646118164,65.38552856445312,79.25820922851562,65.64676666259766,65.10325622558594,72.4540023803711,63.48565673828125,76.04315185546875,74.62210083007812,65.83927917480469
289,70.78955078125,72.36444854736328,74.640380859375,72.34271240234375,69.64189147949219,75.31108856201172,64.16212463378906,79.27120971679688,65.23799133300781,65.03929138183594,72.50643920898438,63.56675720214844,76.15277862548828,74.53731536865234,66.15373229980469
290,70.94949340820312,72.50666809082031,74.73772430419922,72.4382095336914,69.72745513916016,75.4840316772461,64.46913146972656,79.35897827148438,65.43482208251953,65.16191101074219,72.65042877197266,63.79705047607422,76.26924133300781,74.67131805419922,66.1263656616211
291,71.02006530761719,72.47852325439453,74.73482513427734,72.62515258789062,69.85186767578125,75.37984466552734,65.10591125488281,79.35845184326172,65.72737884521484,65.1639175415039,72.53713989257812,63.482234954833984,76.21311950683594,74.80641174316406,66.1401596069336
292,71.11695098876953,72.63041687011719,74.8650894165039,72.66205596923828,69.94013214111328,75.59198760986328,65.09459686279297,79.50761413574219,65.68575286865234,65.31953430175781,72.77764892578125,63.66661834716797,76.33596801757812,74.89261627197266,66.25584411621094
293,70.85570526123047,72.44437408447266,74.71241760253906,72.5243148803711,69.81454467773438,75.30839538574219,64.99223327636719,79.4017333984375,65.58699798583984,65.09188079833984,72.4752426147461,63.45478820800781,76.22012329101562,74.71851348876953,66.01074981689453
